bed,bath,car,landSizeM2,floorSizeM2,yearBuilt,saleYearMonth,saleMonth_sin,saleMonth_cos,suburb_price_median_current,count,suburb_price_median_3m,suburb_price_median_6m,suburb_price_median_12m,suburb_txn_count_3m,suburb_txn_count_6m,suburb_volatility_3m,suburb_volatility_6m,suburb_volatility_12m,suburb_delta_3m,suburb_delta_12m,suburb_house_price_median_current,suburb_house_txn_count_current,suburb_house_volatility_current,suburb_house_price_median_3m,suburb_house_price_median_6m,suburb_house_price_median_12m,suburb_house_txn_count_3m,suburb_house_txn_count_6m,suburb_house_volatility_3m,suburb_house_volatility_6m,suburb_house_volatility_12m,suburb_house_delta_3m,suburb_house_delta_12m,suburb_other_price_median_current,suburb_other_txn_count_current,suburb_other_volatility_current,suburb_other_price_median_3m,suburb_other_price_median_6m,suburb_other_price_median_12m,suburb_other_txn_count_3m,suburb_other_txn_count_12m,suburb_other_volatility_3m,suburb_other_volatility_6m,suburb_other_volatility_12m,suburb_other_delta_3m,suburb_other_delta_12m,propertyType,saleType,agency,landUse,developmentZone,ownerType,agencyBrand,street,propertyAgeBand,salePrice
2.0,2.0,2.0,962.0,128.0,1980.0,202507,-0.4999999999999997,-0.8660254037844388,881500.0,32.0,998750.0,947875.0,896500.0,97.0,166.0,440893.51420504815,443363.6494717936,543890.0642242589,-0.2592436974789915,-0.0521505376344085,1261000.0,9.0,426290.83382123057,1240000.0,1204000.0,1129621.75,46.0,83.0,419557.2307867093,464430.4819405021,663848.0809641946,-0.0117554858934169,-0.1593893740417306,715000.0,23.0,297822.4584261902,769000.0,849750.0,808750.0,51.0,253.0,300375.91202356,307061.3608371858,351457.0942761319,-0.1961776278808319,-0.1280487804878048,UNIT,Unknown,Unknown,Single Strata Unit/Villa Unit/Townhouse,NRZ3,Owner Occupied,Other,Mitcham Road,21+,750000.0
2.0,1.0,1.0,186.0,128.0,1980.0,202507,-0.4999999999999997,-0.8660254037844388,881500.0,32.0,998750.0,947875.0,896500.0,97.0,166.0,440893.51420504815,443363.6494717936,543890.0642242589,-0.2592436974789915,-0.0521505376344085,1261000.0,9.0,426290.83382123057,1240000.0,1204000.0,1129621.75,46.0,83.0,419557.2307867093,464430.4819405021,663848.0809641946,-0.0117554858934169,-0.1593893740417306,715000.0,23.0,297822.4584261902,769000.0,849750.0,808750.0,51.0,253.0,300375.91202356,307061.3608371858,351457.0942761319,-0.1961776278808319,-0.1280487804878048,UNIT,Unknown,Harcourts Vermont South,Single Strata Unit/Villa Unit/Townhouse,NRZ3,Owner Occupied,Harcourts,Mitcham Road,21+,750000.0
3.0,2.0,2.0,364.0,108.0,1980.0,202507,-0.4999999999999997,-0.8660254037844388,881500.0,32.0,998750.0,947875.0,896500.0,97.0,166.0,440893.51420504815,443363.6494717936,543890.0642242589,-0.2592436974789915,-0.0521505376344085,1261000.0,9.0,426290.83382123057,1240000.0,1204000.0,1129621.75,46.0,83.0,419557.2307867093,464430.4819405021,663848.0809641946,-0.0117554858934169,-0.1593893740417306,715000.0,23.0,297822.4584261902,769000.0,849750.0,808750.0,51.0,253.0,300375.91202356,307061.3608371858,351457.0942761319,-0.1961776278808319,-0.1280487804878048,UNIT,Pending Settlement Advice,Noel Jones Whitehorse,Detached Dwelling,NRZ3,Owner Occupied,Noel Jones,Linlithgow Street,21+,865000.0
3.0,2.0,1.0,557.0,120.0,1950.0,202507,-0.4999999999999997,-0.8660254037844388,881500.0,32.0,998750.0,947875.0,896500.0,97.0,166.0,440893.51420504815,443363.6494717936,543890.0642242589,-0.2592436974789915,-0.0521505376344085,1261000.0,9.0,426290.83382123057,1240000.0,1204000.0,1129621.75,46.0,83.0,419557.2307867093,464430.4819405021,663848.0809641946,-0.0117554858934169,-0.1593893740417306,715000.0,23.0,297822.4584261902,769000.0,849750.0,808750.0,51.0,253.0,300375.91202356,307061.3608371858,351457.0942761319,-0.1961776278808319,-0.1280487804878048,UNIT,Pending Settlement Advice,Barry Plant - Blackburn,Single Strata Unit/Villa Unit/Townhouse,NRZ1,Rented,Barry Plant,Tourello Street,21+,938000.0
3.0,1.0,4.0,613.0,128.0,1980.0,202507,-0.4999999999999997,-0.8660254037844388,881500.0,32.0,998750.0,947875.0,896500.0,97.0,166.0,440893.51420504815,443363.6494717936,543890.0642242589,-0.2592436974789915,-0.0521505376344085,1261000.0,9.0,426290.83382123057,1240000.0,1204000.0,1129621.75,46.0,83.0,419557.2307867093,464430.4819405021,663848.0809641946,-0.0117554858934169,-0.1593893740417306,715000.0,23.0,297822.4584261902,769000.0,849750.0,808750.0,51.0,253.0,300375.91202356,307061.3608371858,351457.0942761319,-0.1961776278808319,-0.1280487804878048,HOUSE,Unknown,Other,Detached Dwelling,NRZ4,Owner Occupied,Other,Mountfield Road,21+,1240000.0
2.0,1.0,1.0,69.0,63.0,1965.0,202507,-0.4999999999999997,-0.8660254037844388,881500.0,32.0,998750.0,947875.0,896500.0,97.0,166.0,440893.51420504815,443363.6494717936,543890.0642242589,-0.2592436974789915,-0.0521505376344085,1261000.0,9.0,426290.83382123057,1240000.0,1204000.0,1129621.75,46.0,83.0,419557.2307867093,464430.4819405021,663848.0809641946,-0.0117554858934169,-0.1593893740417306,715000.0,23.0,297822.4584261902,769000.0,849750.0,808750.0,51.0,253.0,300375.91202356,307061.3608371858,351457.0942761319,-0.1961776278808319,-0.1280487804878048,UNIT,Pending Settlement Advice,Barry Plant - Blackburn,Single Strata Unit/Villa Unit/Townhouse,NRZ3,Owner Occupied,Barry Plant,Orient Avenue,21+,550000.0
4.0,1.0,2.0,655.0,156.0,1980.0,202507,-0.4999999999999997,-0.8660254037844388,881500.0,32.0,998750.0,947875.0,896500.0,97.0,166.0,440893.51420504815,443363.6494717936,543890.0642242589,-0.2592436974789915,-0.0521505376344085,1261000.0,9.0,426290.83382123057,1240000.0,1204000.0,1129621.75,46.0,83.0,419557.2307867093,464430.4819405021,663848.0809641946,-0.0117554858934169,-0.1593893740417306,715000.0,23.0,297822.4584261902,769000.0,849750.0,808750.0,51.0,253.0,300375.91202356,307061.3608371858,351457.0942761319,-0.1961776278808319,-0.1280487804878048,HOUSE,Pending Settlement Advice,Other,Detached Dwelling (existing),NRZ3,Owner Occupied,Other,Hopetoun Street,21+,1115000.0
2.0,2.0,1.0,115.0,78.0,2000.0,202507,-0.4999999999999997,-0.8660254037844388,881500.0,32.0,998750.0,947875.0,896500.0,97.0,166.0,440893.51420504815,443363.6494717936,543890.0642242589,-0.2592436974789915,-0.0521505376344085,1261000.0,9.0,426290.83382123057,1240000.0,1204000.0,1129621.75,46.0,83.0,419557.2307867093,464430.4819405021,663848.0809641946,-0.0117554858934169,-0.1593893740417306,715000.0,23.0,297822.4584261902,769000.0,849750.0,808750.0,51.0,253.0,300375.91202356,307061.3608371858,351457.0942761319,-0.1961776278808319,-0.1280487804878048,UNIT,Pending Settlement Advice,Barry Plant - Blackburn,Single Strata Unit/Villa Unit/Townhouse,NRZ4,Rented,Barry Plant,Doncaster East Road,21+,650000.0
4.0,1.0,1.0,542.0,146.0,1967.0,202507,-0.4999999999999997,-0.8660254037844388,881500.0,32.0,998750.0,947875.0,896500.0,97.0,166.0,440893.51420504815,443363.6494717936,543890.0642242589,-0.2592436974789915,-0.0521505376344085,1261000.0,9.0,426290.83382123057,1240000.0,1204000.0,1129621.75,46.0,83.0,419557.2307867093,464430.4819405021,663848.0809641946,-0.0117554858934169,-0.1593893740417306,715000.0,23.0,297822.4584261902,769000.0,849750.0,808750.0,51.0,253.0,300375.91202356,307061.3608371858,351457.0942761319,-0.1961776278808319,-0.1280487804878048,HOUSE,Pending Settlement Advice,Jellis Craig - Whitehorse,Detached Dwelling,GRZ1,Owner Occupied,Jellis Craig,Venice Avenue,21+,1329000.0
3.0,1.0,1.0,398.0,114.0,1999.0,202507,-0.4999999999999997,-0.8660254037844388,881500.0,32.0,998750.0,947875.0,896500.0,97.0,166.0,440893.51420504815,443363.6494717936,543890.0642242589,-0.2592436974789915,-0.0521505376344085,1261000.0,9.0,426290.83382123057,1240000.0,1204000.0,1129621.75,46.0,83.0,419557.2307867093,464430.4819405021,663848.0809641946,-0.0117554858934169,-0.1593893740417306,715000.0,23.0,297822.4584261902,769000.0,849750.0,808750.0,51.0,253.0,300375.91202356,307061.3608371858,351457.0942761319,-0.1961776278808319,-0.1280487804878048,UNIT,Unknown,Jellis Craig - Whitehorse,Single Strata Unit/Villa Unit/Townhouse,GRZ2,Owner Occupied,Jellis Craig,Creek Road,21+,917000.0
3.0,3.0,1.0,155.0,132.0,2013.0,202507,-0.4999999999999997,-0.8660254037844388,881500.0,32.0,998750.0,947875.0,896500.0,97.0,166.0,440893.51420504815,443363.6494717936,543890.0642242589,-0.2592436974789915,-0.0521505376344085,1261000.0,9.0,426290.83382123057,1240000.0,1204000.0,1129621.75,46.0,83.0,419557.2307867093,464430.4819405021,663848.0809641946,-0.0117554858934169,-0.1593893740417306,715000.0,23.0,297822.4584261902,769000.0,849750.0,808750.0,51.0,253.0,300375.91202356,307061.3608371858,351457.0942761319,-0.1961776278808319,-0.1280487804878048,UNIT,Unknown,Noel Jones Whitehorse,OYO Unit,NRZ4,Owner Occupied,Noel Jones,Doncaster East Road,6–20,857000.0
4.0,2.0,3.0,262.0,132.0,1970.0,202507,-0.4999999999999997,-0.8660254037844388,881500.0,32.0,998750.0,947875.0,896500.0,97.0,166.0,440893.51420504815,443363.6494717936,543890.0642242589,-0.2592436974789915,-0.0521505376344085,1261000.0,9.0,426290.83382123057,1240000.0,1204000.0,1129621.75,46.0,83.0,419557.2307867093,464430.4819405021,663848.0809641946,-0.0117554858934169,-0.1593893740417306,715000.0,23.0,297822.4584261902,769000.0,849750.0,808750.0,51.0,253.0,300375.91202356,307061.3608371858,351457.0942761319,-0.1961776278808319,-0.1280487804878048,UNIT,Pending Settlement Advice,Other,Townhouse,NRZ3,Owner Occupied,Other,Heatherdale Road,21+,925000.0
2.0,1.0,1.0,78.0,69.0,1960.0,202507,-0.4999999999999997,-0.8660254037844388,881500.0,32.0,998750.0,947875.0,896500.0,97.0,166.0,440893.51420504815,443363.6494717936,543890.0642242589,-0.2592436974789915,-0.0521505376344085,1261000.0,9.0,426290.83382123057,1240000.0,1204000.0,1129621.75,46.0,83.0,419557.2307867093,464430.4819405021,663848.0809641946,-0.0117554858934169,-0.1593893740417306,715000.0,23.0,297822.4584261902,769000.0,849750.0,808750.0,51.0,253.0,300375.91202356,307061.3608371858,351457.0942761319,-0.1961776278808319,-0.1280487804878048,UNIT,Pending Settlement Advice,Other,Single Strata Unit/Villa Unit/Townhouse,GRZ2,Rented,Other,Creek Road,21+,655000.0
2.0,1.0,1.0,130.0,80.0,1976.0,202506,1.2246467991473532e-16,-1.0,1025000.0,37.0,1025000.0,947875.0,913500.0,90.0,183.0,456480.74242974585,448668.338959687,548778.4008133007,0.1439732142857142,-0.0265906932573599,1240000.0,19.0,331131.0219376165,1240000.0,1149000.0,1129621.75,51.0,89.0,459410.528507567,508695.7718538551,669962.008015437,0.3333333333333332,0.1272727272727272,843500.0,18.0,311050.1727492211,843500.0,849750.0,831750.0,39.0,254.0,300637.24347176525,314916.40351178107,358667.31032808265,-0.0468926553672316,-0.1172161172161172,UNIT,Pending Settlement Advice,Barry Plant - Blackburn,Strata Unit or Flat  (Unspecified),RGZ1,Owner Occupied,Barry Plant,Harrison Street,21+,550000.0
4.0,2.0,3.0,648.0,177.0,1975.0,202506,1.2246467991473532e-16,-1.0,1025000.0,37.0,1025000.0,947875.0,913500.0,90.0,183.0,456480.74242974585,448668.338959687,548778.4008133007,0.1439732142857142,-0.0265906932573599,1240000.0,19.0,331131.0219376165,1240000.0,1149000.0,1129621.75,51.0,89.0,459410.528507567,508695.7718538551,669962.008015437,0.3333333333333332,0.1272727272727272,843500.0,18.0,311050.1727492211,843500.0,849750.0,831750.0,39.0,254.0,300637.24347176525,314916.40351178107,358667.31032808265,-0.0468926553672316,-0.1172161172161172,HOUSE,Pending Settlement Advice,Barry Plant - Blackburn,Detached Dwelling (existing),NRZ3,Owner Occupied,Barry Plant,Chasta Crescent,21+,1510000.0
3.0,1.0,1.0,275.0,110.0,1960.0,202506,1.2246467991473532e-16,-1.0,1025000.0,37.0,1025000.0,947875.0,913500.0,90.0,183.0,456480.74242974585,448668.338959687,548778.4008133007,0.1439732142857142,-0.0265906932573599,1240000.0,19.0,331131.0219376165,1240000.0,1149000.0,1129621.75,51.0,89.0,459410.528507567,508695.7718538551,669962.008015437,0.3333333333333332,0.1272727272727272,843500.0,18.0,311050.1727492211,843500.0,849750.0,831750.0,39.0,254.0,300637.24347176525,314916.40351178107,358667.31032808265,-0.0468926553672316,-0.1172161172161172,UNIT,Unknown,Jellis Craig - Whitehorse,Single Strata Unit/Villa Unit/Townhouse,NRZ3,Owner Occupied,Jellis Craig,Glenburnie Road,21+,898000.0
3.0,1.0,2.0,627.0,105.0,1982.0,202506,1.2246467991473532e-16,-1.0,1025000.0,37.0,1025000.0,947875.0,913500.0,90.0,183.0,456480.74242974585,448668.338959687,548778.4008133007,0.1439732142857142,-0.0265906932573599,1240000.0,19.0,331131.0219376165,1240000.0,1149000.0,1129621.75,51.0,89.0,459410.528507567,508695.7718538551,669962.008015437,0.3333333333333332,0.1272727272727272,843500.0,18.0,311050.1727492211,843500.0,849750.0,831750.0,39.0,254.0,300637.24347176525,314916.40351178107,358667.31032808265,-0.0468926553672316,-0.1172161172161172,HOUSE,Unknown,Other,Detached Dwelling,NRZ3,Rented,Jellis Craig,Good Governs Street,21+,1250000.0
2.0,1.0,1.0,101.0,85.0,1972.0,202506,1.2246467991473532e-16,-1.0,1025000.0,37.0,1025000.0,947875.0,913500.0,90.0,183.0,456480.74242974585,448668.338959687,548778.4008133007,0.1439732142857142,-0.0265906932573599,1240000.0,19.0,331131.0219376165,1240000.0,1149000.0,1129621.75,51.0,89.0,459410.528507567,508695.7718538551,669962.008015437,0.3333333333333332,0.1272727272727272,843500.0,18.0,311050.1727492211,843500.0,849750.0,831750.0,39.0,254.0,300637.24347176525,314916.40351178107,358667.31032808265,-0.0468926553672316,-0.1172161172161172,UNIT,Unknown,Other,Single Strata Unit/Villa Unit/Townhouse,GRZ2,Rented,Other,Percy Street,21+,656000.0
2.0,1.0,1.0,3180.0,51.0,2011.0,202506,1.2246467991473532e-16,-1.0,1025000.0,37.0,1025000.0,947875.0,913500.0,90.0,183.0,456480.74242974585,448668.338959687,548778.4008133007,0.1439732142857142,-0.0265906932573599,1240000.0,19.0,331131.0219376165,1240000.0,1149000.0,1129621.75,51.0,89.0,459410.528507567,508695.7718538551,669962.008015437,0.3333333333333332,0.1272727272727272,843500.0,18.0,311050.1727492211,843500.0,849750.0,831750.0,39.0,254.0,300637.24347176525,314916.40351178107,358667.31032808265,-0.0468926553672316,-0.1172161172161172,APARTMENT,Unknown,Other,OYO Subdivided Flat,RGZ2,Rented,Noel Jones,Whitehorse Road,6–20,345000.0
2.0,1.0,2.0,137.0,114.0,2000.0,202506,1.2246467991473532e-16,-1.0,1025000.0,37.0,1025000.0,947875.0,913500.0,90.0,183.0,456480.74242974585,448668.338959687,548778.4008133007,0.1439732142857142,-0.0265906932573599,1240000.0,19.0,331131.0219376165,1240000.0,1149000.0,1129621.75,51.0,89.0,459410.528507567,508695.7718538551,669962.008015437,0.3333333333333332,0.1272727272727272,843500.0,18.0,311050.1727492211,843500.0,849750.0,831750.0,39.0,254.0,300637.24347176525,314916.40351178107,358667.31032808265,-0.0468926553672316,-0.1172161172161172,UNIT,Unknown,Other,Single Strata Unit/Villa Unit/Townhouse,RGZ1,Rented,Noel Jones,Whitehorse Road,21+,736000.0
1.0,1.0,1.0,3890.0,40.0,2012.0,202506,1.2246467991473532e-16,-1.0,1025000.0,37.0,1025000.0,947875.0,913500.0,90.0,183.0,456480.74242974585,448668.338959687,548778.4008133007,0.1439732142857142,-0.0265906932573599,1240000.0,19.0,331131.0219376165,1240000.0,1149000.0,1129621.75,51.0,89.0,459410.528507567,508695.7718538551,669962.008015437,0.3333333333333332,0.1272727272727272,843500.0,18.0,311050.1727492211,843500.0,849750.0,831750.0,39.0,254.0,300637.24347176525,314916.40351178107,358667.31032808265,-0.0468926553672316,-0.1172161172161172,APARTMENT,Unknown,Barry Plant - Blackburn,OYO Subdivided Flat,MUZ,Rented,Barry Plant,Colombo Street,6–20,290000.0
3.0,2.0,2.0,7874.0,128.0,1980.0,202506,1.2246467991473532e-16,-1.0,1025000.0,37.0,1025000.0,947875.0,913500.0,90.0,183.0,456480.74242974585,448668.338959687,548778.4008133007,0.1439732142857142,-0.0265906932573599,1240000.0,19.0,331131.0219376165,1240000.0,1149000.0,1129621.75,51.0,89.0,459410.528507567,508695.7718538551,669962.008015437,0.3333333333333332,0.1272727272727272,843500.0,18.0,311050.1727492211,843500.0,849750.0,831750.0,39.0,254.0,300637.24347176525,314916.40351178107,358667.31032808265,-0.0468926553672316,-0.1172161172161172,BUSINESS: TRANSPORT & STORAGE,Unknown,Unknown,Other,IN3Z,Unknown,Other,Cook Road,21+,715000.0
2.0,1.0,1.0,139.0,71.0,1990.0,202506,1.2246467991473532e-16,-1.0,1025000.0,37.0,1025000.0,947875.0,913500.0,90.0,183.0,456480.74242974585,448668.338959687,548778.4008133007,0.1439732142857142,-0.0265906932573599,1240000.0,19.0,331131.0219376165,1240000.0,1149000.0,1129621.75,51.0,89.0,459410.528507567,508695.7718538551,669962.008015437,0.3333333333333332,0.1272727272727272,843500.0,18.0,311050.1727492211,843500.0,849750.0,831750.0,39.0,254.0,300637.24347176525,314916.40351178107,358667.31032808265,-0.0468926553672316,-0.1172161172161172,UNIT,Unknown,Other,Single Strata Unit/Villa Unit/Townhouse,GRZ2,Rented,Woodards,Brunswick Road,21+,626888.0
4.0,2.0,2.0,639.0,150.0,1980.0,202506,1.2246467991473532e-16,-1.0,1025000.0,37.0,1025000.0,947875.0,913500.0,90.0,183.0,456480.74242974585,448668.338959687,548778.4008133007,0.1439732142857142,-0.0265906932573599,1240000.0,19.0,331131.0219376165,1240000.0,1149000.0,1129621.75,51.0,89.0,459410.528507567,508695.7718538551,669962.008015437,0.3333333333333332,0.1272727272727272,843500.0,18.0,311050.1727492211,843500.0,849750.0,831750.0,39.0,254.0,300637.24347176525,314916.40351178107,358667.31032808265,-0.0468926553672316,-0.1172161172161172,HOUSE,Unknown,Other,Detached Dwelling,NRZ1,Owner Occupied,Other,Sharrow Road,21+,1280000.0
2.0,2.0,1.0,116.0,75.0,2006.0,202506,1.2246467991473532e-16,-1.0,1025000.0,37.0,1025000.0,947875.0,913500.0,90.0,183.0,456480.74242974585,448668.338959687,548778.4008133007,0.1439732142857142,-0.0265906932573599,1240000.0,19.0,331131.0219376165,1240000.0,1149000.0,1129621.75,51.0,89.0,459410.528507567,508695.7718538551,669962.008015437,0.3333333333333332,0.1272727272727272,843500.0,18.0,311050.1727492211,843500.0,849750.0,831750.0,39.0,254.0,300637.24347176525,314916.40351178107,358667.31032808265,-0.0468926553672316,-0.1172161172161172,UNIT,Unknown,Barry Plant Manningham,Single Strata Unit/Villa Unit/Townhouse,NRZ4,Rented,Barry Plant,Doncaster East Road,6–20,700000.0
2.0,1.0,1.0,266.0,105.0,1984.0,202506,1.2246467991473532e-16,-1.0,1025000.0,37.0,1025000.0,947875.0,913500.0,90.0,183.0,456480.74242974585,448668.338959687,548778.4008133007,0.1439732142857142,-0.0265906932573599,1240000.0,19.0,331131.0219376165,1240000.0,1149000.0,1129621.75,51.0,89.0,459410.528507567,508695.7718538551,669962.008015437,0.3333333333333332,0.1272727272727272,843500.0,18.0,311050.1727492211,843500.0,849750.0,831750.0,39.0,254.0,300637.24347176525,314916.40351178107,358667.31032808265,-0.0468926553672316,-0.1172161172161172,UNIT,Unknown,Other,Single Strata Unit/Villa Unit/Townhouse,NRZ3,Rented,Barry Plant,Cochrane Street,21+,785000.0
2.0,2.0,2.0,1007.0,128.0,1970.0,202506,1.2246467991473532e-16,-1.0,1025000.0,37.0,1025000.0,947875.0,913500.0,90.0,183.0,456480.74242974585,448668.338959687,548778.4008133007,0.1439732142857142,-0.0265906932573599,1240000.0,19.0,331131.0219376165,1240000.0,1149000.0,1129621.75,51.0,89.0,459410.528507567,508695.7718538551,669962.008015437,0.3333333333333332,0.1272727272727272,843500.0,18.0,311050.1727492211,843500.0,849750.0,831750.0,39.0,254.0,300637.24347176525,314916.40351178107,358667.31032808265,-0.0468926553672316,-0.1172161172161172,UNIT,Unknown,Unknown,Single Strata Unit/Villa Unit/Townhouse,GRZ2,Owner Occupied,Other,Creek Road,21+,640000.0
2.0,1.0,1.0,88.0,88.0,1970.0,202506,1.2246467991473532e-16,-1.0,1025000.0,37.0,1025000.0,947875.0,913500.0,90.0,183.0,456480.74242974585,448668.338959687,548778.4008133007,0.1439732142857142,-0.0265906932573599,1240000.0,19.0,331131.0219376165,1240000.0,1149000.0,1129621.75,51.0,89.0,459410.528507567,508695.7718538551,669962.008015437,0.3333333333333332,0.1272727272727272,843500.0,18.0,311050.1727492211,843500.0,849750.0,831750.0,39.0,254.0,300637.24347176525,314916.40351178107,358667.31032808265,-0.0468926553672316,-0.1172161172161172,UNIT,Unknown,Noel Jones Whitehorse,Single Strata Unit/Villa Unit/Townhouse,GRZ2,Rented,Noel Jones,Creek Road,21+,640000.0
4.0,2.0,2.0,809.0,143.0,1960.0,202506,1.2246467991473532e-16,-1.0,1025000.0,37.0,1025000.0,947875.0,913500.0,90.0,183.0,456480.74242974585,448668.338959687,548778.4008133007,0.1439732142857142,-0.0265906932573599,1240000.0,19.0,331131.0219376165,1240000.0,1149000.0,1129621.75,51.0,89.0,459410.528507567,508695.7718538551,669962.008015437,0.3333333333333332,0.1272727272727272,843500.0,18.0,311050.1727492211,843500.0,849750.0,831750.0,39.0,254.0,300637.24347176525,314916.40351178107,358667.31032808265,-0.0468926553672316,-0.1172161172161172,HOUSE,Unknown,Other,Detached Dwelling,NRZ3,Owner Occupied,Harcourts,Rupert Street,21+,1200000.0
3.0,2.0,1.0,359.0,128.0,2009.0,202506,1.2246467991473532e-16,-1.0,1025000.0,37.0,1025000.0,947875.0,913500.0,90.0,183.0,456480.74242974585,448668.338959687,548778.4008133007,0.1439732142857142,-0.0265906932573599,1240000.0,19.0,331131.0219376165,1240000.0,1149000.0,1129621.75,51.0,89.0,459410.528507567,508695.7718538551,669962.008015437,0.3333333333333332,0.1272727272727272,843500.0,18.0,311050.1727492211,843500.0,849750.0,831750.0,39.0,254.0,300637.24347176525,314916.40351178107,358667.31032808265,-0.0468926553672316,-0.1172161172161172,HOUSE,Pending Settlement Advice,Jellis Craig - Whitehorse,Detached Dwelling (existing),NRZ4,Owner Occupied,Jellis Craig,Cobham Road,6–20,1055000.0
3.0,2.0,1.0,491.0,115.0,1980.0,202506,1.2246467991473532e-16,-1.0,1025000.0,37.0,1025000.0,947875.0,913500.0,90.0,183.0,456480.74242974585,448668.338959687,548778.4008133007,0.1439732142857142,-0.0265906932573599,1240000.0,19.0,331131.0219376165,1240000.0,1149000.0,1129621.75,51.0,89.0,459410.528507567,508695.7718538551,669962.008015437,0.3333333333333332,0.1272727272727272,843500.0,18.0,311050.1727492211,843500.0,849750.0,831750.0,39.0,254.0,300637.24347176525,314916.40351178107,358667.31032808265,-0.0468926553672316,-0.1172161172161172,HOUSE,Unknown,Jellis Craig - Whitehorse,Detached Dwelling,GRZ1,Owner Occupied,Jellis Craig,Peel Street,21+,1261000.0
4.0,2.0,2.0,567.0,300.0,2012.0,202506,1.2246467991473532e-16,-1.0,1025000.0,37.0,1025000.0,947875.0,913500.0,90.0,183.0,456480.74242974585,448668.338959687,548778.4008133007,0.1439732142857142,-0.0265906932573599,1240000.0,19.0,331131.0219376165,1240000.0,1149000.0,1129621.75,51.0,89.0,459410.528507567,508695.7718538551,669962.008015437,0.3333333333333332,0.1272727272727272,843500.0,18.0,311050.1727492211,843500.0,849750.0,831750.0,39.0,254.0,300637.24347176525,314916.40351178107,358667.31032808265,-0.0468926553672316,-0.1172161172161172,HOUSE,Pending Settlement Advice,Jellis Craig - Whitehorse,Vacant Residential Dwelling Site/Surveyed Lot,NRZ3,Owner Occupied,Jellis Craig,Walwa Street,6–20,1921000.0
2.0,2.0,2.0,389.0,128.0,1980.0,202506,1.2246467991473532e-16,-1.0,1025000.0,37.0,1025000.0,947875.0,913500.0,90.0,183.0,456480.74242974585,448668.338959687,548778.4008133007,0.1439732142857142,-0.0265906932573599,1240000.0,19.0,331131.0219376165,1240000.0,1149000.0,1129621.75,51.0,89.0,459410.528507567,508695.7718538551,669962.008015437,0.3333333333333332,0.1272727272727272,843500.0,18.0,311050.1727492211,843500.0,849750.0,831750.0,39.0,254.0,300637.24347176525,314916.40351178107,358667.31032808265,-0.0468926553672316,-0.1172161172161172,UNIT,Unknown,Unknown,Single Strata Unit/Villa Unit/Townhouse,RGZ1,Owner Occupied,Other,Harrison Street,21+,1026000.0
3.0,2.0,2.0,472.0,146.0,1980.0,202506,1.2246467991473532e-16,-1.0,1025000.0,37.0,1025000.0,947875.0,913500.0,90.0,183.0,456480.74242974585,448668.338959687,548778.4008133007,0.1439732142857142,-0.0265906932573599,1240000.0,19.0,331131.0219376165,1240000.0,1149000.0,1129621.75,51.0,89.0,459410.528507567,508695.7718538551,669962.008015437,0.3333333333333332,0.1272727272727272,843500.0,18.0,311050.1727492211,843500.0,849750.0,831750.0,39.0,254.0,300637.24347176525,314916.40351178107,358667.31032808265,-0.0468926553672316,-0.1172161172161172,UNIT,Unknown,Noel Jones Whitehorse,Single Strata Unit/Villa Unit/Townhouse,RGZ1,Owner Occupied,Noel Jones,Harrison Street,21+,1026000.0
2.0,1.0,1.0,1784.0,68.4,2014.0,202506,1.2246467991473532e-16,-1.0,1025000.0,37.0,1025000.0,947875.0,913500.0,90.0,183.0,456480.74242974585,448668.338959687,548778.4008133007,0.1439732142857142,-0.0265906932573599,1240000.0,19.0,331131.0219376165,1240000.0,1149000.0,1129621.75,51.0,89.0,459410.528507567,508695.7718538551,669962.008015437,0.3333333333333332,0.1272727272727272,843500.0,18.0,311050.1727492211,843500.0,849750.0,831750.0,39.0,254.0,300637.24347176525,314916.40351178107,358667.31032808265,-0.0468926553672316,-0.1172161172161172,APARTMENT,Unknown,Noel Jones Whitehorse,OYO Subdivided Flat,C1Z,Owner Occupied,Noel Jones,Mitcham Road,6–20,437500.0
2.0,1.0,2.0,249.0,93.0,2006.0,202506,1.2246467991473532e-16,-1.0,1025000.0,37.0,1025000.0,947875.0,913500.0,90.0,183.0,456480.74242974585,448668.338959687,548778.4008133007,0.1439732142857142,-0.0265906932573599,1240000.0,19.0,331131.0219376165,1240000.0,1149000.0,1129621.75,51.0,89.0,459410.528507567,508695.7718538551,669962.008015437,0.3333333333333332,0.1272727272727272,843500.0,18.0,311050.1727492211,843500.0,849750.0,831750.0,39.0,254.0,300637.24347176525,314916.40351178107,358667.31032808265,-0.0468926553672316,-0.1172161172161172,UNIT,Unknown,Other,Single Strata Unit/Villa Unit/Townhouse,NRZ4,Rented,Other,Cook Road,6–20,842000.0
